metric,status,numerator,denominator,value,scheduled_denominator,unit,denominator_scope,reason,evidence_ids,schema_version,intervals,cluster_terms,contrast_signs,complete_clusters
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/T.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/T.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/boundary.precision,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/macro.f1_defined_labels,not_applicable,,,,,ratio,macro_over_labels_with_defined_f1,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/micro.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/micro.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/micro.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A1/heldout-ledger/neutral/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-15-3', 'formal-17-3']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/M.f1,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/M.overselect,measured,2,1,2.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/M.precision,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/P.f1,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/P.overselect,measured,2,1,2.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/P.precision,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/T.f1,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/T.overselect,measured,2,1,2.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/T.precision,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/boundary.precision,measured,0,2,0.0,,ratio,scheduled_core,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/macro.f1_defined_labels,measured,0.0,3,0.0,,ratio,macro_over_labels_with_defined_f1,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/micro.f1,measured,0,6,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/micro.overselect,measured,6,1,6.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/micro.precision,measured,0,6,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/A2/heldout-control/control/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-21-3', 'formal-44-3', 'event-3c8ae367b6f8e112', 'event-40ab8cbcc2162774']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/M.f1,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/M.overselect,measured,2,1,2.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/M.precision,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/P.f1,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/P.overselect,measured,2,1,2.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/P.precision,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/T.f1,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/T.overselect,measured,2,1,2.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/T.precision,measured,0,2,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/boundary.precision,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/macro.f1_defined_labels,measured,0.0,3,0.0,,ratio,macro_over_labels_with_defined_f1,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/micro.f1,measured,0,6,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/micro.overselect,measured,6,1,6.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/micro.precision,measured,0,6,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/B0/heldout-control/control/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-03-3', 'formal-41-3', 'event-5e1d9122c5ab2104', 'event-403a1d6d2ac3a8d8']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/M.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/M.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/M.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/T.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/T.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/boundary.precision,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/macro.f1_defined_labels,not_applicable,,,,,ratio,macro_over_labels_with_defined_f1,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/micro.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/micro.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/micro.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/False/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-26-3', 'formal-30-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/M.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/M.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/M.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/P.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/P.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/T.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/T.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/T.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/T.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/T.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/boundary.precision,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/boundary.recall,not_applicable,,,,,ratio,scheduled_core,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/macro.f1_defined_labels,not_applicable,,,,,ratio,macro_over_labels_with_defined_f1,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/micro.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/micro.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/micro.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/micro.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/attack/True/diagnosis/micro.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-09-3', 'formal-34-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/neutral/False/diagnosis/M.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-02-3', 'formal-38-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/neutral/False/diagnosis/M.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-02-3', 'formal-38-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/neutral/False/diagnosis/M.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-02-3', 'formal-38-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/neutral/False/diagnosis/M.recall,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-02-3', 'formal-38-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/neutral/False/diagnosis/M.underselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-02-3', 'formal-38-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/neutral/False/diagnosis/P.f1,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-02-3', 'formal-38-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/neutral/False/diagnosis/P.overselect,measured,0,1,0.0,,ratio,offline_request_annotation_not_optimal_policy,,"['formal-02-3', 'formal-38-3']",2.0,[],[],{},0
stratum/All/C1/heldout-inventory/neutral/False/diagnosis/P.precision,not_applicable,,,,,ratio,offline_request_annotation_not_optimal_policy,设计中没有符合分母的观察,"['formal-02-3', 'formal-38-3']",2.0,[],[],{},0
