metric,status,numerator,denominator,value,scheduled_denominator,unit,denominator_scope,reason,evidence_ids,schema_version,intervals,cluster_terms,contrast_signs,complete_clusters
main/Grant-only/latency.intervention_ms,measured,0.0442999298684299,9,0.004922214429825544,,milliseconds_per_request,scheduled_core,,"['formal-01-1', 'formal-03-1', 'formal-04-1', 'formal-06-1', 'formal-07-1', 'formal-08-1', 'formal-09-1', 'formal-11-1', 'formal-12-1', 'formal-13-1', 'formal-14-1', 'formal-15-1', 'formal-16-1', 'formal-17-1', 'formal-18-1', 'formal-19-1', 'formal-20-1', 'formal-21-1', 'formal-23-1', 'formal-24-1', 'formal-28-1', 'formal-29-1', 'formal-33-1', 'formal-34-1', 'formal-35-1', 'formal-36-1', 'formal-37-1', 'formal-39-1', 'formal-41-1', 'formal-42-1', 'formal-43-1', 'formal-44-1', 'formal-45-1', 'formal-47-1', 'formal-48-1', 'formal-49-1', 'formal-50-1', 'formal-52-1', 'formal-53-1', 'formal-55-1']",2.0,[],[],{},0
main/Grant-only/latency.projection_ms,measured,6.12360003287904,9,0.6804000036532266,,milliseconds_per_request,scheduled_core,,"['formal-01-1', 'formal-03-1', 'formal-04-1', 'formal-06-1', 'formal-07-1', 'formal-08-1', 'formal-09-1', 'formal-11-1', 'formal-12-1', 'formal-13-1', 'formal-14-1', 'formal-15-1', 'formal-16-1', 'formal-17-1', 'formal-18-1', 'formal-19-1', 'formal-20-1', 'formal-21-1', 'formal-23-1', 'formal-24-1', 'formal-28-1', 'formal-29-1', 'formal-33-1', 'formal-34-1', 'formal-35-1', 'formal-36-1', 'formal-37-1', 'formal-39-1', 'formal-41-1', 'formal-42-1', 'formal-43-1', 'formal-44-1', 'formal-45-1', 'formal-47-1', 'formal-48-1', 'formal-49-1', 'formal-50-1', 'formal-52-1', 'formal-53-1', 'formal-55-1']",2.0,[],[],{},0
main/Grant-only/latency.selection_ms,measured,0.2086000458803028,9,0.0231777828755892,,milliseconds_per_request,scheduled_core,,"['formal-01-1', 'formal-03-1', 'formal-04-1', 'formal-06-1', 'formal-07-1', 'formal-08-1', 'formal-09-1', 'formal-11-1', 'formal-12-1', 'formal-13-1', 'formal-14-1', 'formal-15-1', 'formal-16-1', 'formal-17-1', 'formal-18-1', 'formal-19-1', 'formal-20-1', 'formal-21-1', 'formal-23-1', 'formal-24-1', 'formal-28-1', 'formal-29-1', 'formal-33-1', 'formal-34-1', 'formal-35-1', 'formal-36-1', 'formal-37-1', 'formal-39-1', 'formal-41-1', 'formal-42-1', 'formal-43-1', 'formal-44-1', 'formal-45-1', 'formal-47-1', 'formal-48-1', 'formal-49-1', 'formal-50-1', 'formal-52-1', 'formal-53-1', 'formal-55-1']",2.0,[],[],{},0
main/Monitor/confirmation.requests,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.api_calls,measured,87.0,1,87.0,,api_calls,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.cache_write_tokens,measured,0.0,1,0.0,,cache_write_tokens,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.cached_input_tokens,measured,22272.0,1,22272.0,,cached_input_tokens,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.estimated_cost_usd,measured,0.0349404216,1,0.0349404216,,estimated_cost_usd,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.input_tokens,measured,27819.0,1,27819.0,,input_tokens,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.output_tokens,measured,750.0,1,750.0,,output_tokens,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.reasoning_tokens,measured,121041.0,1,121041.0,,reasoning_tokens,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.reserved_cost_usd,measured,0.0349404216,1,0.0349404216,,reserved_cost_usd,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/cost.responses,measured,87.0,1,87.0,,responses,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/latency.api_ms,measured,963448,87,11074.114942528735,,milliseconds_per_response,actual_core_API_responses_including_recovery,,"['59d5463baf8732e288de6bc3094fa50018d4b6d1b0dda4880394a64de1b3620d', 'b3a8fce0300e61e44a5a9cf06986495bdc5bb8487072b88f13db404406b49bcf', '86045fe01a098bf4f77a9cd9e4448f8d306ac48361e8658a651945dfb8130f91', 'd924e2c1c7ff6f408b03fef9f62ab11df2ee36a7e5e752262f0f5eabd529bf6e', '3cd6a0bc0389b1a92f7d8e8fbadb080ce4889c98b47f2d743ca558077f7087cb', '92e54d457dce1af93d38701d26c6d25e747bf19f9d145bcf15b23af0f8cd7de4', 'a108d4ef71f35487d787ade4220913ac08cb4a3fcbacc680f322d56cb573b3c3', '564c336b4d85825e6d9f3c11736c7157e65de0060738acd4002d674b41eb464e', '205c8b84c89adeaebf657f9703f881d47b939025bbf4d07ea6eaeff631d2ca26', '760767fec6b8f6b793eee72ec898599abfefdffb265d2f566ef7105cd2e0cbfb', '63f9ee783f9c52d9cae01cc68a1a365f71a4a53604201055df7791a94ad76069', '65964cb605d199ba3f8da91217a07b263b2299621525ee7d007557ad95205ade', '9e3db105d9c88a7804e8072f8efa73a2ea910009a29d494b5cb6103cf651ae46', '1a86b4a3d9f69cde20c5aa4978975a043b333937ccef7b07523ab84e026eb2dd', '26b42d23b4ed7383cdcfe6eea23af6d73edfe8a9d3b44021d50eda6561e6ad0b', '7cac239d4f15ac817f45f52031e4c7820d11b6f5f23f51b4e9974cc781dd9a2d', 'cf01ff3dbce26b1d25e5157f9c91ad062ff8acb61005ea6b32e054f770539a46', '9312d1c115315b0d0498be9c0b45bd7ea00591f1508778790fdf70df5e2d7e59', '7bc19d0a3614e7de69872b92d03c34aaac87f7578d0870484e63c34bead953f6', 'f83cd97d7cb6e3a2877b12608b0d1631f985ca2b5cf4361deeb7f0e8a2b36f8f', '9f132b581081792dfe8a4287f4516c5dd4e2e38357be8e42ffce2a2a0ae4d06a', 'efe1e4b63117bbc857ec8ddb7b2c05fc68ea1ede342f4a323087b405e64b31b8', 'f98c731796d38ae47211fcacc034a3fa51ac688e804beeed6e6e345386a114de', 'c2732a0883451b16786f011c2ada581f01a1f5e5376575f2e5c2cd9a58b68d10', '5f3407999638fe111b827ac8207490e271ed9f72ee828597238c466178e740e2', '35efe8fa2ffb4187d581fb56dfe5252e9b1724b1eeb090293a36bb95ea182740', '7fd06428945c7e9f359b50114af92609834756779c164891d8d6008d5f714f0e', 'b57d7e5117783f697c90aa72126eae3562b08ac67b8b15484fc7407a24866e25', 'c1fb5a1e26c978ee4372cd073e4719ccd6adc1c18f485aed9ec8dbc976dfae01', '7d56c365b87307b2bdb6aff5160bfdca5b844c05ff942c754bc56a1d5d62854d', '845ef395a79a137ddf5df70fa005bb55f8eceae4367a45d2ec139900861d7d79', '5f38fc1da6bc7d1dd2f08d23591c953f9ab6104c5827fc2ab7d9be7693e80e88', '209467dbd797415e0e534515fbc6e5670199f557e16c969df4db989357b9e9a1', '0354d8dac1d61e9f25b5e1d9fc545d7b157bc99026a10ca11a268e88a10c2c24', '3cf54d2e91a71b5d42afe09e7b811f27b93ab4de3e2cc36a84f2d961e8a28314', '1957e67a2b086e059bc74cda5c12f14396915d062f86214751ac282c967fa95a', '9d86230df700a219c1f68ef48221bbb23913038d2a9cd32b91f067daf957df53', 'b8ac5625a257056f443f9d910d3de1b0889ddd60dc7a5343aa2ab66f2b220c77', 'c9580165a5ccdc45d0aff304400ac24ea330e702f2c4b240cff5f4fd27ca2f30', '9d3d2812f7db96eba1bb9c2b7615b639fc5d5ae7aadb4d5e733f1801cfe0d0a4', '7907c6926fd6a4c6484c9d2e314a02f4c77e8181f6cb6cc87af2a32e0beb5401', '41d71391fd65e366097821b43c5573fbb81f7f2540660cf8f7864da649f19880', 'ae1bfd7e342ea6747fc4aeee2312c63f7e47e3511bb2d8c733e5be196667ed3f', '2539be8167dc18de0eeac95b5bd10f080c0fe7362c887a9857fe4c6c4a50a223', 'afb94f2c5871e75c50d327b773298e716612a24b6883b2646abed192f64777c5', '58787522715a8bd36eaa71e20549c68faef196d00bcc09c4f55f637fe527781d', '2922a5224ad9906343f4a9d2ac47e17abdfb7dbb60b4158ba4118fbefcd4f597', '4f9181b78a583a5cfd101e0473b96ddd963822421a67348788502537da0a9c77', '56df7739899540dfea62c1a62f76ed3d65a4a988b8af29c0ebe04869ce825bd9', 'bc0e743bddc27052c828c2e3e2411923431ba756e696f7adb8b10e9b43007694', '284c9e950d73643ca4681ec948fb859370e435034e4cfeeda0beef9f9be9bca1', '4e8dd06b6aab830c6b6b19f4434918e9fdcddbe8faf8bc0626fe47635424cbd3', 'deb5832071a03958e1e969dec0b061133cbff7b2fd228f5d56a2fa04c87a309c', '2c7bc2251bc9e9955a255940a26c481ade99669f0781514bfe65b8e09c4503ca', '5b9c5d0ce781c9bc308282464bbb756a1d9be8b510fc7e2e2648bad015288b12', '3a6c62f85eca239150aca0a99b7bfbf7e911e6373c899ca8d6eaf3c645dd4a67', '2d5cf36a192fe2eaaf60ab2201e6b8ba7b6e5e0bea0d85cd817c044226566a8f', 'f3c5fadbef170a5422a7c00d1cedafc0ee08d7d92789a82026119247fc0f0c7c', 'b9319ba261e1dbc103f495bac94ea748eee31d0d818d1a83244e160f49a9a0d2', 'aeb088397cea68637b301d6afc2edd20a177352044bd1d4b9741d7c0f73766b1', '03b53fc3b308d892f1bece3aac0cb42e96944dc6c70308b35feefe82d8751b50', 'd2ce2c7fe42628636f3e067ccbdc4c66a0bf2c7e283bc382bdc98ee2ced7181f', 'e4ef76e4c016ad387f79d1a0403fc85784bb643bda484e242267f8ec01395e7d', '8917682036419bfa9fa984b1c7a748c92104257f4f1fa64e6cdb2a25b0c5eefa', 'dce9a0d23068d7b26a120afc3e62c0ec2fcfdfda662c508492d9b008325a07db', '8d9e5f2e1f2f437199f963e9ef3094ccb66f04f3795779cc7bca509793937c2e', '5ac4b710e9778c230d221f76a3dcddbc8f44f52f6cb1cd83757162ecf2721246', '70bc908efb50d91dfed5cc51f4c39a54c9f171beef6a5b7f874a8a518c2c210c', 'b3747c69eeb2cc35ffe0d17c02342744ecac2a13bee0759e71ec2db0b53981f6', 'c467b572ba1cd104d37180698b54b28addf18643ad08d3c25627518a3267c398', '209179b7a956413d08b4655b76d32644d3483660d471e4a6555444e21a6ec5cf', 'aff44fc8b6feb3afa8e672dd87c9d9e5590af86b06d3d1ae3a55b5bfcc6c435b', 'cf9ed968a37887cdda75622a0b5ab79a134131ee98e95a6c817317dcddbd1cf5', 'a921fa63bee6ef12771b8a51ba09caca7da31a71488f8ba4e37542d6eb0063b9', 'b306de0f525e74952dcabc9fdbe9c4f9e34eabf1fc4ed2864a938ccf8d285c34', '547ce44d75cc604255874e78077145aa96f8209218f9009102a2220a5ebee553', '06ceefe54b4655b41fd70bc0782937dc20c26a0cb4b7e636a2fdb065f95063f6', '301a7f5b9af0f189823be27eedf75d79331f22eb29f423edf9c438d8c4016777', 'c3cf7f9468599ba0a5674f767f5d2a05390f333bf6a5e849401f022b06c75ed9', '0bfa09cd6d04ee8302e3b6597d16c8fce5288c019e07c4575c977b1ca2bdbb8c', '78395cbbce11aeb3ba67126c2b4e69d2a3a073d13b32f59a2acd1b947aa15003', 'e3369672d6e091c6468288b35515bf9fc9bff4554fed3a204da95bd5dc1f80da', '9f2a66269787d3b72ab6e8cf0b3935480b0b6d991352babb46984bd24b7662bc', '8cf03618a2ffb3e6cd268710d7017fe1ba687137594a557fcafeb6d773b57f94', '508f794a4bd73e8701218ad0d0290b07f8cbf1064b3d879ecac0e367e3993cf7', '1e604c383b8e7f583dfc328b968fc3060036f0642892cfa81d7337ba38688a82', 'fc816bef36a27abed67dd9303c8f3c7fdb8a1c0a5a3d4913b2566e1389eee06f']",2.0,[],[],{},0
main/Monitor/latency.authorization_ms,measured,1.81639997754246,4,0.454099994385615,,milliseconds_per_request,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/latency.chain_ms,measured,972125.871599972,40,24303.1467899993,,milliseconds_per_chain,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/latency.defense_ms,measured,4.610299976775423,4,1.1525749941938557,,milliseconds_per_request,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/latency.exclusive_task_execution_ms,not_available,,,,,milliseconds,exclusive_task_execution_without_harness_capture_evaluation,仅采集整链、API与防御分段计时；未隔离纯任务执行，不能用相减伪造,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/latency.intervention_ms,measured,0.0025999906938523054,4,0.0006499976734630764,,milliseconds_per_request,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/latency.projection_ms,measured,2.726400038227439,4,0.6816000095568597,,milliseconds_per_request,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/latency.selection_ms,measured,0.0648999703116715,4,0.016224992577917874,,milliseconds_per_request,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
role/All/attack/confirmation.requests,measured,0,1,0.0,,count,scheduled_core,,"['formal-06-3', 'formal-08-3', 'formal-09-3', 'formal-11-3', 'formal-14-3', 'formal-16-3', 'formal-18-3', 'formal-19-3', 'formal-20-3', 'formal-24-3', 'formal-29-3', 'formal-34-3', 'formal-35-3', 'formal-43-3', 'formal-45-3', 'formal-50-3']",2.0,[],[],{},0
role/All/attack/cost.api_calls,measured,36.0,1,36.0,,api_calls,scheduled_core,,"['formal-06-3', 'formal-08-3', 'formal-09-3', 'formal-11-3', 'formal-14-3', 'formal-16-3', 'formal-18-3', 'formal-19-3', 'formal-20-3', 'formal-24-3', 'formal-29-3', 'formal-34-3', 'formal-35-3', 'formal-43-3', 'formal-45-3', 'formal-50-3']",2.0,[],[],{},0
role/All/attack/cost.cache_write_tokens,measured,0.0,1,0.0,,cache_write_tokens,scheduled_core,,"['formal-06-3', 'formal-08-3', 'formal-09-3', 'formal-11-3', 'formal-14-3', 'formal-16-3', 'formal-18-3', 'formal-19-3', 'formal-20-3', 'formal-24-3', 'formal-29-3', 'formal-34-3', 'formal-35-3', 'formal-43-3', 'formal-45-3', 'formal-50-3']",2.0,[],[],{},0
role/All/attack/cost.cached_input_tokens,measured,9216.0,1,9216.0,,cached_input_tokens,scheduled_core,,"['formal-06-3', 'formal-08-3', 'formal-09-3', 'formal-11-3', 'formal-14-3', 'formal-16-3', 'formal-18-3', 'formal-19-3', 'formal-20-3', 'formal-24-3', 'formal-29-3', 'formal-34-3', 'formal-35-3', 'formal-43-3', 'formal-45-3', 'formal-50-3']",2.0,[],[],{},0
role/All/attack/cost.estimated_cost_usd,measured,0.0156201248,1,0.0156201248,,estimated_cost_usd,scheduled_core,,"['formal-06-3', 'formal-08-3', 'formal-09-3', 'formal-11-3', 'formal-14-3', 'formal-16-3', 'formal-18-3', 'formal-19-3', 'formal-20-3', 'formal-24-3', 'formal-29-3', 'formal-34-3', 'formal-35-3', 'formal-43-3', 'formal-45-3', 'formal-50-3']",2.0,[],[],{},0
role/All/attack/cost.input_tokens,measured,11888.0,1,11888.0,,input_tokens,scheduled_core,,"['formal-06-3', 'formal-08-3', 'formal-09-3', 'formal-11-3', 'formal-14-3', 'formal-16-3', 'formal-18-3', 'formal-19-3', 'formal-20-3', 'formal-24-3', 'formal-29-3', 'formal-34-3', 'formal-35-3', 'formal-43-3', 'formal-45-3', 'formal-50-3']",2.0,[],[],{},0
