query_id,phase,source_ref,original_endpoint,identity_endpoint,neutral_endpoint,ci,structural_eligible,original_identity_stable,semantic_preservation,interpretation
i_96a928855887026adf5d4e75,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L154,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_613ed0d019686ab060fc1575,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L155,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_fa043d7ce4f2b39cc6afa60c,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L156,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_1331c69c25259d5011148429,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L157,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_3b2c4e5b248dd94deebeee3c,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L158,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_7d6c8d666fec9fc09a7b810b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L159,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_70f4c6a0a471d5bd1c158f88,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L160,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_bcde4a95d8ac9f822c472200,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L161,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f81036bdd41a5cd09e7907ef,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L162,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f97cd8eca7dfb67b68cedf92,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L163,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_67b621f944447f912841e613,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L164,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_c789c2735282b27f554fc1a1,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L165,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_d878da6832d2725169a8b6ea,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L166,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_19b06e742101ef67921c80a5,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L167,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_86fd0a853700c383281829b9,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L168,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_4426cbeda9691ea58e26af55,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L169,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_ec10e2a0bf70dacc677e74f1,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L170,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_c0ead2df1219139c908e94ea,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L171,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_4139a30ac53de866ba6b5c43,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L172,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_074cf0ea18c0d9d8d185bd40,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L173,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_6d8f11a39802be35b7e3d328,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L174,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_a9fc5e43931613a0153723a0,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L175,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_e6f865fede7f0dd2601ac86b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L176,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_bd2385c8c3badcc9514ef09f,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L177,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_dcbfdac94924079847f8f485,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L178,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_9c26837b75f31d6c4a215a69,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L179,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_be62486bb7a61aaa9a10dd71,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L180,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_08816c9b328025f6fdc2f550,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L181,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_c91a55e013471f53685f2993,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L182,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_732b95758676a2bc2de3e4ac,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L183,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_29e21c097bffed4cd2d6d706,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L184,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_35001a36cfddc7b61620acb3,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L185,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_0c0b07817ad0527c79f40e43,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L186,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_722c64379052000a775bd69b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L187,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_b4e630cfdee9b38040c177fc,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L188,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_5cb3df921aaa9d8d6c53f2be,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L189,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_ec59ec041206c04cb733ae60,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L190,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_a1aee32103851d1a5320286b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L191,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_c0026c1347e4bc72302e4cb8,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L192,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f4a34286062cec73a23b4f3b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L193,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_fe96cc6a5301f70aecf35e68,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L194,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_018df99fb2c6bb125ca2dedc,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L195,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_5361434ea1feee927543be70,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L196,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_e597f9b1a6286c39e6dfe951,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L197,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_fbdb8b51134ed46eb2cd46be,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L198,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_89795cdadaf45364a5a24066,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L199,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_2ec051de5692721a1fa8ca48,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L200,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_66fb534006323b165a988966,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L201,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_7066fb9c8680182c62cf9a96,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L202,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_08cd39c4dc5105b8b2ae344a,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L203,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_c2d4a93417980066d6ad6820,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L204,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_73ba94ccf27cac2536c3c8f7,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L205,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_a7ad5a0dd7a9d2b30265348d,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L206,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_e4f7a9db3408c4c86a74ccd3,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L207,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_a73221c4132c741a7430e91b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L208,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_68a260cb677e01adbe7d8a1e,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L209,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8b8272a43aa745986d91e5e4,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L210,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f6a8b1b3ee010ab3e1ccac3a,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L211,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8dadb5c33f884f13f94bb198,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L212,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_d0ae3ff62c3d8711e676d2fd,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L213,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_87241651d6519c28e41bcce5,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L214,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f3c9bf7b6aac566c4a4f476f,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L215,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8b11ae7d1622109b91fba9a3,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L216,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_089a564d90017ae73b77f8a3,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L217,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_b1b582a1978030d8ef994a0d,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L218,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f3c84c07c083cf0ce0a5053d,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L219,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8efec0cefae10cac476ab54d,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L220,False,True,False,1,True,False,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_fcc9fab6f8b033074e6575ba,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L221,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_0da5fc327345c666b73ff327,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L222,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_acc6693d80244307e93c8b0b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L223,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_9d12d3a8305bff0d955b934f,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L224,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_299cf032eafb84c29f6a995d,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L225,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_bb4899c9d7a09e09591e95c5,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L226,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_06f277ba77742dd6457cd62d,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L227,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_37d95ee8dcc8e53d2b47d0f3,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L228,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_1b703218a2fcaef849d6ed68,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L229,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f97c07964ca5b05182aec367,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L230,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_a0ec631bd495c8d0da2194a8,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L231,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_57973b1c2b16c480e7e1b76f,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L232,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_b94b51d34a8becaceef56b83,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L233,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_6507611cb22000de6f2b6008,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L234,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_856afac1ae2a83463696165d,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L235,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_9d2c28ba024d9f314dd17878,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L236,False,True,False,1,True,False,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8c778658c4909b576368b281,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L237,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_365d8569fabcf530253f46a5,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L238,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_be29db1426a0e675b73131dc,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L239,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_93ec1d0efec600c6e72b038e,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L240,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8585d81da4203ee5a0f9b72b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L241,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_ac7f97978bec3a0163fa4876,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L242,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f3745b0ab443af90ad477129,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L243,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_7cbf568dcceb39ddf0b3d831,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L244,True,False,False,0,True,False,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_174d91c3f458a1b1111c4973,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L245,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_a1ef351287d642f734258de0,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L246,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_e200563cb5441827a495e217,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L247,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_640d9476fc68a92b8b27b4fe,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L248,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_d2ab9f7c5182a77c3a9e1c1b,f,datasets/t17-v2/stages/f/replay-pairs.jsonl#L249,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_c70aba821f84cb5a75778af2,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L1,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_6fa40534c2c8d8b66acad839,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L2,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_b7d4bcf3d7f798e614f82171,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L3,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_dc70184fb069b4ca531b72a3,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L4,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8e0a21eb9703f33fd3c3da21,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L5,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_c03af09d3e3044226a2fa9ae,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L6,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_177e252e711a753c564f8510,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L7,True,True,True,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_4475d171fb442ab1f351d713,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L8,True,True,True,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_89b0361c9413b20c2e4cb055,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L9,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_b2016f527bfcaadf85d70c5d,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L10,False,False,True,-1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_0e65de1f574a5a8f95433f89,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L11,False,False,True,-1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_77eaab763433e1c5683a0485,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L12,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_7b1a258321ed619e730196a9,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L13,False,False,True,-1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_2bb9ae9a6d98e1d8082ef066,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L14,True,True,True,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_9c0bdce71a8c896a6058f78e,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L15,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8d5ca8da412efa5ac91894f8,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L16,True,True,True,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_9c3981b69e7906cab164fda4,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L17,True,True,True,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_afcac620b580daa27bdea3ce,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L18,False,True,True,0,True,False,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_8d97b0de09139471bf72528c,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L19,False,False,True,-1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_05ad53f9e7322f1041dfcc3b,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L20,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_dae58829a80c0c35748ebc36,f,datasets/t17-v2/stages/f/replay-pairs.part-0002.jsonl#L21,True,True,False,1,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_3e5484beb8ebedb9cd800b2b,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L1,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_eef8a182f8d63d8179de8896,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L2,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_a08aa9366b013594f75be570,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L3,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_17cf49110d08f2011c2023a3,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L4,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_f1724d72d59d29b1075c35d8,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L5,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_dc5f8fadabe0adb19786cf99,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L6,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_032f942903a7f9b90d53bb1a,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L7,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_0a45e7da7ddcb81a3a10ebe3,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L8,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_d34b9be689be6f6b0d09d9fb,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L9,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_0cfed3217b11e624eb1f1d7a,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L10,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_6af67c428948fbc5cda152c9,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L11,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_740ace93f856cc3850f739ef,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L12,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_43a38f6d73e1b7ffaeec1423,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L13,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_1f8956dc3c37fcf83b45ecb4,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L14,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_cb2df3630b8a204d7d5d3d62,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L15,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_fc2d712e36b25702a425beac,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L16,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_6c736f7512a6d984ceba3c43,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L17,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_807d091a0d03a60df460a16b,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L18,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_1504818f27af367ca2740b09,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L19,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_67a7e43679acca3c65b18eca,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L20,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_44f9ec0e050dc8edc7fd92ed,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L21,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_bcfb434cd946082ca39328fe,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L22,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_38a42bc93c39438b094bd831,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L23,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_1f1eb750ce2fd5f7a7fb6c2f,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L24,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_c8a534d495a2eb224c25d6fe,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L25,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_ea6bb0d520f77553fcffee5c,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L26,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_5f70dfb44e599d5dc327113d,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L27,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_da28366743e64c083953c4ab,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L28,,,,,False,,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_cf541d0fd3ffe2724b56179f,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L29,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_e653e68813607ed38b50ce65,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L30,False,False,False,0,True,True,,post-prediction Full-only descriptive sensitivity; no new query or execution
i_2161b8f0f987d852c28260ff,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L31,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_16f0d5bff9bc2cdd1f872f7b,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L32,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_fc16d905afbc39143d59ce81,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L33,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_7f84917e2b43ba1786490752,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L34,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_0a13f48987a5e8490a9ec9ad,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L35,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_82541ef1c429f3ea3456d57d,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L36,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_5dddf1efc0683b04b705216c,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L37,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_4f41949d9540116e3537ec60,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L38,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
i_800f35d1314dc1eef2f03dcc,g,datasets/t17-v2/stages/g/replay-pairs.jsonl#L39,False,False,False,0,True,True,False,post-prediction Full-only descriptive sensitivity; no new query or execution
